appointment_id,date,day_of_week,hour_of_day,barber_id,service_type,service_duration_min,booking_channel,lead_time_days,is_returning_customer,previous_no_shows,total_previous_visits,reminder_sent,no_show
APT-0032,2024-02-08,3,0.0,0,1,30,0,0.2857142857142857,0,0.0,0.0,0,0
APT-0033,2024-02-08,3,1.0,1,1,30,1,0.07142857142857142,1,0.5,0.2631578947368421,1,1
APT-0034,2024-02-09,4,0.11111111111111116,2,1,30,1,0.0,0,0.0,0.0,1,0
APT-0035,2024-02-10,5,0.8888888888888888,0,2,45,1,1.0,0,0.0,0.0,1,0
APT-0036,2024-02-10,5,0.0,1,0,20,0,0.7142857142857142,1,0.0,0.42105263157894735,1,0
APT-0037,2024-02-12,0,0.11111111111111116,2,0,20,1,0.7857142857142857,1,0.0,0.631578947368421,1,0
APT-0038,2024-02-14,2,0.11111111111111116,2,1,30,2,0.21428571428571427,1,1.0,0.7368421052631579,0,1
APT-0039,2024-02-14,2,0.7777777777777777,2,1,30,0,0.14285714285714285,0,0.0,0.0,0,0
APT-0040,2024-02-14,2,0.6666666666666665,1,0,20,0,0.2857142857142857,0,0.0,0.0,1,0
APT-0041,2024-02-14,2,0.4444444444444444,2,1,30,0,0.2857142857142857,1,1.0,0.5263157894736842,1,0
APT-0042,2024-02-21,2,0.2222222222222221,0,2,45,0,0.0,1,0.0,0.3157894736842105,1,0
APT-0043,2024-02-21,2,0.0,1,0,20,2,0.5714285714285714,1,1.0,0.2631578947368421,0,0
APT-0044,2024-02-22,3,0.5555555555555554,0,1,30,1,1.0,1,0.5,1.0,1,0
APT-0045,2024-02-24,5,0.2222222222222221,1,0,20,0,0.3571428571428571,1,0.0,0.631578947368421,1,0
APT-0046,2024-02-26,0,0.5555555555555554,1,2,45,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0047,2024-02-27,1,0.6666666666666665,0,1,30,2,0.2857142857142857,1,0.5,0.47368421052631576,1,0
APT-0048,2024-03-02,5,0.8888888888888888,2,0,20,0,0.07142857142857142,0,0.0,0.0,0,0
APT-0049,2024-03-02,5,0.4444444444444444,1,2,45,1,0.14285714285714285,0,0.0,0.0,1,0
APT-0050,2024-03-04,0,0.0,0,1,30,0,0.3571428571428571,0,0.0,0.0,1,0
APT-0051,2024-03-05,1,0.2222222222222221,0,2,45,0,0.2857142857142857,1,1.0,0.21052631578947367,1,0
APT-0052,2024-03-05,1,0.8888888888888888,1,1,30,1,0.3571428571428571,1,0.0,0.5263157894736842,1,0
APT-0053,2024-03-06,2,0.5555555555555554,1,0,20,0,0.7142857142857142,0,0.0,0.0,1,0
APT-0054,2024-03-06,2,0.6666666666666665,1,0,20,1,0.14285714285714285,0,0.0,0.0,0,1
APT-0055,2024-03-07,3,0.4444444444444444,0,0,20,0,0.0,1,0.5,0.05263157894736842,1,0
APT-0056,2024-03-12,1,0.11111111111111116,2,1,30,1,0.0,1,0.5,0.8421052631578947,1,0
APT-0057,2024-03-13,2,0.8888888888888888,3,0,20,1,0.07142857142857142,0,0.0,0.0,1,0
APT-0058,2024-03-13,2,0.7777777777777777,1,1,30,1,0.3571428571428571,0,0.0,0.0,1,0
APT-0059,2024-03-13,2,1.0,2,1,30,0,0.6428571428571428,1,0.5,0.631578947368421,1,0
APT-0060,2024-03-14,3,0.8888888888888888,3,1,30,1,0.7857142857142857,1,1.0,0.10526315789473684,1,0
APT-0061,2024-03-14,3,0.2222222222222221,3,0,20,2,0.42857142857142855,1,0.5,0.3684210526315789,0,0
APT-0062,2024-03-15,4,0.2222222222222221,2,1,30,0,0.2857142857142857,0,0.0,0.0,1,0
APT-0063,2024-03-16,5,0.2222222222222221,3,1,30,0,0.14285714285714285,0,0.0,0.0,0,1
APT-0064,2024-03-18,0,1.0,3,2,45,2,0.2857142857142857,1,0.0,0.9473684210526315,0,1
APT-0065,2024-03-18,0,0.5555555555555554,2,1,30,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0066,2024-03-19,1,0.4444444444444444,1,1,30,1,0.7142857142857142,1,1.0,0.42105263157894735,1,1
APT-0067,2024-03-19,1,1.0,0,1,30,1,0.2857142857142857,0,0.0,0.0,1,1
APT-0068,2024-03-20,2,0.6666666666666665,0,1,30,0,0.14285714285714285,1,0.5,0.894736842105263,1,0
APT-0069,2024-03-20,2,1.0,1,0,20,1,0.21428571428571427,1,0.5,0.3157894736842105,1,0
APT-0070,2024-03-25,0,1.0,1,1,30,1,0.07142857142857142,1,1.0,0.47368421052631576,1,0
APT-0071,2024-03-27,2,0.0,1,1,30,0,0.7857142857142857,1,0.0,0.10526315789473684,1,0
APT-0072,2024-03-27,2,0.33333333333333326,1,2,45,2,0.07142857142857142,1,1.0,0.3157894736842105,1,0
APT-0073,2024-03-27,2,0.7777777777777777,1,2,45,0,0.0,0,0.0,0.0,1,0
APT-0074,2024-03-29,4,0.8888888888888888,2,0,20,0,0.14285714285714285,1,0.5,0.9473684210526315,1,0
APT-0075,2024-03-30,5,0.11111111111111116,0,2,45,2,0.6428571428571428,0,0.0,0.0,1,0
APT-0076,2024-03-30,5,0.33333333333333326,0,2,45,0,0.3571428571428571,1,0.5,0.5789473684210527,0,0
APT-0077,2024-04-01,0,0.5555555555555554,2,1,30,2,0.42857142857142855,1,0.5,0.894736842105263,1,0
APT-0078,2024-04-01,0,0.7777777777777777,2,0,20,0,0.21428571428571427,0,0.0,0.0,0,0
APT-0079,2024-04-03,2,0.11111111111111116,3,0,20,1,0.07142857142857142,0,0.0,0.0,0,0
APT-0080,2024-04-04,3,0.6666666666666665,3,1,30,0,0.7142857142857142,1,0.5,0.05263157894736842,0,0
APT-0081,2024-04-05,4,0.2222222222222221,3,1,30,1,0.14285714285714285,0,0.0,0.0,0,0
APT-0082,2024-04-06,5,0.2222222222222221,1,1,30,1,0.0,1,0.0,0.15789473684210525,1,0
APT-0083,2024-04-08,0,0.5555555555555554,1,0,20,2,0.3571428571428571,0,0.0,0.0,1,0
APT-0084,2024-04-08,0,0.4444444444444444,0,0,20,2,0.07142857142857142,1,0.0,0.15789473684210525,1,0
APT-0085,2024-04-08,0,0.6666666666666665,2,0,20,1,0.07142857142857142,1,0.5,0.7368421052631579,1,0
APT-0086,2024-04-10,2,0.33333333333333326,3,1,30,1,0.6428571428571428,1,0.0,0.3684210526315789,1,0
APT-0087,2024-04-12,4,0.8888888888888888,1,1,30,1,0.3571428571428571,0,0.0,0.0,0,0
APT-0088,2024-04-12,4,0.0,1,1,30,2,0.14285714285714285,1,0.0,0.631578947368421,0,0
APT-0089,2024-04-16,1,0.8888888888888888,0,0,20,1,0.21428571428571427,1,0.5,0.05263157894736842,1,1
APT-0090,2024-04-16,1,0.0,0,2,45,2,0.5,1,1.0,0.3157894736842105,1,0
APT-0091,2024-04-16,1,0.7777777777777777,0,2,45,0,0.07142857142857142,1,0.5,0.05263157894736842,1,0
APT-0092,2024-04-17,2,0.33333333333333326,0,2,45,1,0.07142857142857142,1,0.0,0.10526315789473684,1,0
APT-0093,2024-04-22,0,0.33333333333333326,3,2,45,1,0.42857142857142855,1,1.0,0.47368421052631576,1,0
APT-0094,2024-04-24,2,0.0,1,2,45,0,0.42857142857142855,1,0.5,0.3157894736842105,1,1
APT-0095,2024-04-25,3,0.7777777777777777,2,1,30,0,0.9285714285714285,1,0.0,0.10526315789473684,1,0
APT-0096,2024-04-26,4,0.11111111111111116,2,1,30,2,0.21428571428571427,1,1.0,0.42105263157894735,0,1
APT-0097,2024-04-26,4,0.6666666666666665,0,1,30,0,0.07142857142857142,0,0.0,0.0,1,0
APT-0098,2024-04-27,5,0.7777777777777777,0,1,30,0,0.3571428571428571,1,0.5,1.0,1,0
APT-0099,2024-04-29,0,0.8888888888888888,2,1,30,0,0.42857142857142855,1,0.5,0.6842105263157894,1,0
APT-0100,2024-04-29,0,0.7777777777777777,0,1,30,0,0.07142857142857142,1,0.5,0.42105263157894735,1,0
APT-0101,2024-05-03,4,0.33333333333333326,3,2,45,1,0.3571428571428571,1,1.0,0.47368421052631576,1,0
APT-0102,2024-05-07,1,0.7777777777777777,0,1,30,2,0.14285714285714285,1,0.0,0.10526315789473684,1,0
APT-0103,2024-05-07,1,0.8888888888888888,2,2,45,2,0.7142857142857142,1,0.0,0.42105263157894735,1,0
APT-0104,2024-05-10,4,0.33333333333333326,2,0,20,1,0.6428571428571428,1,0.5,0.631578947368421,0,0
APT-0105,2024-05-10,4,0.11111111111111116,0,0,20,1,0.2857142857142857,1,0.0,0.05263157894736842,1,0
APT-0106,2024-05-14,1,0.8888888888888888,0,0,20,0,0.9285714285714285,1,0.5,0.9473684210526315,1,0
APT-0107,2024-05-14,1,0.11111111111111116,3,1,30,2,0.9285714285714285,1,0.5,0.5263157894736842,1,1
APT-0108,2024-05-16,3,0.5555555555555554,0,0,20,0,0.07142857142857142,0,0.0,0.0,1,0
APT-0109,2024-05-18,5,0.2222222222222221,1,1,30,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0110,2024-05-18,5,0.11111111111111116,1,2,45,2,0.42857142857142855,1,0.0,0.8421052631578947,1,0
APT-0111,2024-05-21,1,0.7777777777777777,0,1,30,2,0.07142857142857142,1,0.5,0.3684210526315789,1,0
APT-0112,2024-05-22,2,0.11111111111111116,2,1,30,0,0.21428571428571427,1,0.5,0.9473684210526315,1,0
APT-0113,2024-05-24,4,0.6666666666666665,2,0,20,1,0.14285714285714285,1,0.5,0.5263157894736842,1,0
APT-0114,2024-05-25,5,0.6666666666666665,1,0,20,1,0.9285714285714285,1,0.0,0.6842105263157894,1,1
APT-0115,2024-05-28,1,0.0,2,1,30,0,0.2857142857142857,1,1.0,0.21052631578947367,1,1
APT-0116,2024-05-28,1,0.11111111111111116,0,0,20,0,0.5714285714285714,1,1.0,1.0,0,1
APT-0117,2024-05-28,1,0.7777777777777777,0,1,30,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0118,2024-05-28,1,0.5555555555555554,1,0,20,1,0.07142857142857142,1,0.5,0.05263157894736842,0,0
APT-0119,2024-05-29,2,0.11111111111111116,3,1,30,0,0.7142857142857142,1,0.0,0.47368421052631576,0,0
APT-0120,2024-05-29,2,1.0,0,1,30,1,0.0,1,1.0,0.8421052631578947,1,0
APT-0121,2024-05-30,3,0.2222222222222221,0,1,30,0,0.07142857142857142,0,0.0,0.0,1,0
APT-0122,2024-05-31,4,0.0,1,1,30,2,0.21428571428571427,1,0.0,0.894736842105263,1,0
APT-0123,2024-05-31,4,1.0,2,1,30,1,0.5,0,0.0,0.0,1,0
APT-0124,2024-06-03,0,0.0,0,1,30,2,0.21428571428571427,0,0.0,0.0,0,0
APT-0125,2024-06-03,0,0.5555555555555554,1,1,30,0,0.07142857142857142,1,0.0,0.5263157894736842,0,0
APT-0126,2024-06-05,2,1.0,2,1,30,1,0.21428571428571427,0,0.0,0.0,0,1
APT-0127,2024-06-07,4,0.5555555555555554,1,0,20,2,0.14285714285714285,1,0.0,0.21052631578947367,0,0
APT-0128,2024-06-07,4,0.5555555555555554,0,1,30,0,0.0,1,1.0,0.7894736842105263,1,0
APT-0129,2024-06-07,4,0.33333333333333326,0,0,20,0,0.3571428571428571,0,0.0,0.0,1,0
APT-0130,2024-06-07,4,0.11111111111111116,1,2,45,0,0.07142857142857142,1,0.0,0.21052631578947367,1,0
APT-0131,2024-06-08,5,0.5555555555555554,1,1,30,0,0.21428571428571427,1,0.5,0.42105263157894735,0,0
APT-0132,2024-06-10,0,0.8888888888888888,3,2,45,0,0.42857142857142855,1,0.0,0.631578947368421,1,0
APT-0133,2024-06-11,1,0.0,2,1,30,0,0.5,1,0.0,0.3157894736842105,0,0
APT-0134,2024-06-12,2,0.8888888888888888,2,1,30,0,0.14285714285714285,1,0.5,0.3684210526315789,1,0
APT-0135,2024-06-13,3,0.4444444444444444,3,0,20,1,0.21428571428571427,0,0.0,0.0,1,1
APT-0136,2024-06-14,4,0.5555555555555554,1,0,20,0,0.14285714285714285,0,0.0,0.0,0,0
APT-0137,2024-06-14,4,0.11111111111111116,1,2,45,0,0.9285714285714285,1,1.0,0.7368421052631579,1,1
APT-0138,2024-06-15,5,0.6666666666666665,3,1,30,1,0.14285714285714285,1,0.0,0.6842105263157894,1,0
APT-0139,2024-06-15,5,0.11111111111111116,0,0,20,0,0.14285714285714285,1,0.0,0.15789473684210525,1,0
APT-0140,2024-06-15,5,0.2222222222222221,2,1,30,0,0.2857142857142857,1,0.0,0.3684210526315789,1,1
APT-0141,2024-06-15,5,0.7777777777777777,2,1,30,0,0.14285714285714285,0,0.0,0.0,1,0
APT-0142,2024-06-17,0,0.0,0,1,30,0,0.14285714285714285,1,1.0,0.2631578947368421,0,1
APT-0143,2024-06-18,1,0.4444444444444444,1,2,45,1,0.07142857142857142,0,0.0,0.0,0,0
APT-0144,2024-06-19,2,0.5555555555555554,0,1,30,0,0.42857142857142855,1,0.0,0.3684210526315789,1,0
APT-0145,2024-06-22,5,0.11111111111111116,0,2,45,0,0.42857142857142855,1,0.0,0.6842105263157894,1,0
APT-0146,2024-06-24,0,0.2222222222222221,1,0,20,2,0.42857142857142855,0,0.0,0.0,1,0
APT-0147,2024-06-27,3,0.33333333333333326,0,0,20,2,0.5714285714285714,0,0.0,0.0,1,1
APT-0148,2024-06-27,3,0.6666666666666665,2,0,20,0,0.21428571428571427,1,0.5,0.6842105263157894,1,0
APT-0149,2024-06-27,3,1.0,3,2,45,0,0.7857142857142857,0,0.0,0.0,1,0
APT-0150,2024-06-29,5,0.8888888888888888,2,1,30,1,0.5714285714285714,1,0.0,0.7894736842105263,0,0
APT-0151,2024-06-29,5,0.11111111111111116,0,1,30,2,0.6428571428571428,1,0.0,0.5789473684210527,1,0
APT-0152,2024-07-01,0,0.0,0,0,20,2,0.5,0,0.0,0.0,1,0
APT-0153,2024-07-03,2,0.0,0,1,30,0,0.21428571428571427,1,0.5,0.3684210526315789,1,1
APT-0154,2024-07-03,2,0.5555555555555554,0,1,30,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0155,2024-07-04,3,0.11111111111111116,3,1,30,0,0.2857142857142857,0,0.0,0.0,0,0
APT-0156,2024-07-05,4,0.2222222222222221,1,1,30,2,0.07142857142857142,1,0.5,0.7368421052631579,1,0
APT-0157,2024-07-05,4,0.8888888888888888,0,1,30,2,0.2857142857142857,1,0.0,0.7894736842105263,1,0
APT-0158,2024-07-06,5,0.8888888888888888,2,1,30,0,0.0,1,0.5,0.05263157894736842,0,0
APT-0159,2024-07-06,5,0.8888888888888888,1,2,45,1,0.0,0,0.0,0.0,0,1
APT-0160,2024-07-08,0,0.2222222222222221,0,1,30,0,0.8571428571428571,1,0.0,0.3684210526315789,1,0
APT-0161,2024-07-09,1,0.6666666666666665,0,2,45,1,0.5,1,1.0,0.8421052631578947,1,1
APT-0162,2024-07-10,2,0.6666666666666665,2,2,45,2,0.3571428571428571,1,0.0,0.47368421052631576,1,0
APT-0163,2024-07-10,2,0.11111111111111116,2,1,30,1,0.21428571428571427,1,0.0,0.5789473684210527,0,0
APT-0164,2024-07-12,4,0.5555555555555554,0,0,20,0,0.3571428571428571,1,0.0,0.3684210526315789,1,0
APT-0165,2024-07-13,5,0.5555555555555554,3,0,20,1,0.7857142857142857,0,0.0,0.0,0,1
APT-0166,2024-07-15,0,0.33333333333333326,3,0,20,0,0.42857142857142855,1,1.0,0.15789473684210525,0,1
APT-0167,2024-07-16,1,0.7777777777777777,2,1,30,2,0.42857142857142855,1,0.5,0.9473684210526315,1,0
APT-0168,2024-07-18,3,0.6666666666666665,0,1,30,0,0.2857142857142857,1,1.0,0.21052631578947367,1,1
APT-0169,2024-07-18,3,0.5555555555555554,0,1,30,2,0.21428571428571427,1,0.0,0.894736842105263,1,0
APT-0170,2024-07-19,4,0.7777777777777777,3,0,20,0,0.5,1,0.0,0.05263157894736842,1,0
APT-0171,2024-07-19,4,0.7777777777777777,1,2,45,0,1.0,1,0.0,0.05263157894736842,0,0
APT-0172,2024-07-19,4,0.5555555555555554,2,0,20,0,0.2857142857142857,0,0.0,0.0,0,1
APT-0173,2024-07-22,0,0.2222222222222221,2,0,20,0,0.2857142857142857,1,0.5,0.5789473684210527,1,0
APT-0174,2024-07-22,0,0.7777777777777777,0,2,45,0,0.2857142857142857,1,0.0,0.3157894736842105,0,0
APT-0175,2024-07-22,0,0.7777777777777777,2,0,20,1,0.2857142857142857,1,1.0,0.631578947368421,0,1
APT-0176,2024-07-24,2,1.0,3,1,30,0,1.0,1,1.0,0.8421052631578947,1,1
APT-0177,2024-07-26,4,0.11111111111111116,2,2,45,0,0.5,0,0.0,0.0,0,1
APT-0178,2024-07-26,4,0.4444444444444444,1,1,30,0,0.21428571428571427,1,0.0,0.5789473684210527,1,0
APT-0179,2024-07-27,5,1.0,3,1,30,0,0.21428571428571427,1,0.5,0.7894736842105263,1,0
APT-0180,2024-07-27,5,0.5555555555555554,1,0,20,2,0.2857142857142857,1,0.5,0.47368421052631576,0,0
APT-0181,2024-07-27,5,1.0,2,2,45,2,0.0,1,1.0,0.9473684210526315,1,1
APT-0182,2024-07-29,0,0.0,2,1,30,0,0.3571428571428571,1,0.5,0.6842105263157894,1,0
APT-0183,2024-07-29,0,0.0,2,1,30,1,0.6428571428571428,1,0.5,0.05263157894736842,1,1
APT-0184,2024-07-29,0,0.7777777777777777,0,1,30,1,0.5,1,0.0,0.5789473684210527,0,1
APT-0185,2024-07-30,1,0.33333333333333326,0,1,30,2,0.14285714285714285,0,0.0,0.0,1,0
APT-0186,2024-07-30,1,0.5555555555555554,0,1,30,0,0.5,1,0.5,0.15789473684210525,0,0
APT-0187,2024-08-01,3,0.4444444444444444,1,0,20,0,0.5,1,1.0,1.0,1,0
APT-0188,2024-08-01,3,0.4444444444444444,1,2,45,1,0.14285714285714285,1,0.5,0.2631578947368421,0,1
APT-0189,2024-08-03,5,1.0,1,1,30,2,0.42857142857142855,1,0.0,0.10526315789473684,1,0
APT-0190,2024-08-03,5,0.0,1,1,30,1,0.42857142857142855,1,0.0,0.2631578947368421,0,1
APT-0191,2024-08-05,0,0.7777777777777777,2,1,30,1,0.6428571428571428,0,0.0,0.0,1,1
APT-0192,2024-08-05,0,0.8888888888888888,3,1,30,0,0.07142857142857142,1,0.0,0.631578947368421,1,0
APT-0193,2024-08-07,2,0.6666666666666665,0,0,20,1,0.14285714285714285,1,1.0,0.8421052631578947,1,0
APT-0194,2024-08-09,4,0.33333333333333326,2,0,20,2,0.2857142857142857,0,0.0,0.0,1,0
APT-0195,2024-08-12,0,0.11111111111111116,2,0,20,0,0.0,0,0.0,0.0,1,0
APT-0196,2024-08-12,0,0.6666666666666665,1,1,30,1,0.2857142857142857,1,0.0,0.42105263157894735,1,0
APT-0197,2024-08-13,1,0.4444444444444444,0,0,20,0,0.5714285714285714,0,0.0,0.0,1,0
APT-0198,2024-08-13,1,0.11111111111111116,2,1,30,1,0.07142857142857142,1,0.5,0.5789473684210527,1,0
APT-0199,2024-08-15,3,0.33333333333333326,3,1,30,1,0.2857142857142857,0,0.0,0.0,0,0
APT-0200,2024-08-15,3,1.0,2,2,45,1,1.0,1,0.5,1.0,1,0
APT-0201,2024-08-15,3,0.2222222222222221,3,0,20,2,0.3571428571428571,0,0.0,0.0,0,0
APT-0202,2024-08-17,5,0.11111111111111116,3,2,45,0,0.3571428571428571,1,0.0,0.3157894736842105,0,0
APT-0203,2024-08-19,0,0.6666666666666665,1,2,45,0,0.3571428571428571,1,1.0,1.0,0,0
APT-0204,2024-08-20,1,0.11111111111111116,2,0,20,0,0.14285714285714285,1,1.0,0.5263157894736842,1,1
APT-0205,2024-08-20,1,1.0,1,2,45,0,0.07142857142857142,1,1.0,0.21052631578947367,1,0
APT-0206,2024-08-23,4,0.8888888888888888,3,1,30,0,0.5,1,1.0,0.5263157894736842,1,0
APT-0207,2024-08-23,4,1.0,0,1,30,0,0.2857142857142857,0,0.0,0.0,0,1
APT-0208,2024-08-23,4,1.0,1,1,30,0,0.21428571428571427,1,1.0,0.7368421052631579,1,1
APT-0209,2024-08-27,1,0.2222222222222221,3,1,30,0,0.0,1,1.0,0.5789473684210527,1,0
APT-0210,2024-08-28,2,0.2222222222222221,0,1,30,0,0.7142857142857142,1,0.5,0.7368421052631579,1,0
APT-0211,2024-08-29,3,0.33333333333333326,2,1,30,1,0.0,1,1.0,0.9473684210526315,0,0
APT-0212,2024-08-31,5,0.4444444444444444,1,0,20,0,0.5714285714285714,1,0.5,0.7368421052631579,1,0
APT-0213,2024-09-02,0,0.8888888888888888,3,0,20,1,0.21428571428571427,1,0.0,0.3684210526315789,1,0
APT-0214,2024-09-02,0,0.7777777777777777,3,0,20,2,0.42857142857142855,0,0.0,0.0,1,0
APT-0215,2024-09-02,0,0.6666666666666665,1,1,30,1,0.14285714285714285,0,0.0,0.0,1,0
APT-0216,2024-09-02,0,0.8888888888888888,2,0,20,0,0.14285714285714285,0,0.0,0.0,0,1
APT-0217,2024-09-02,0,0.6666666666666665,1,1,30,0,0.3571428571428571,1,0.5,0.3157894736842105,1,0
APT-0218,2024-09-03,1,0.33333333333333326,2,1,30,1,0.5,1,0.5,0.8421052631578947,0,0
APT-0219,2024-09-03,1,0.4444444444444444,2,1,30,1,0.14285714285714285,1,0.0,0.9473684210526315,1,0
APT-0220,2024-09-03,1,0.5555555555555554,2,1,30,0,0.2857142857142857,1,1.0,0.42105263157894735,1,0
APT-0221,2024-09-04,2,0.0,0,1,30,0,0.2857142857142857,0,0.0,0.0,0,0
APT-0222,2024-09-05,3,0.7777777777777777,0,2,45,1,0.14285714285714285,1,1.0,1.0,1,0
APT-0223,2024-09-06,4,0.6666666666666665,2,0,20,0,0.3571428571428571,0,0.0,0.0,0,0
APT-0224,2024-09-07,5,0.7777777777777777,1,0,20,1,0.07142857142857142,1,0.5,0.3684210526315789,0,1
APT-0225,2024-09-09,0,0.5555555555555554,1,1,30,0,0.3571428571428571,1,0.5,0.7894736842105263,1,0
APT-0226,2024-09-09,0,0.7777777777777777,0,2,45,0,0.07142857142857142,1,1.0,0.5263157894736842,1,1
APT-0227,2024-09-10,1,1.0,1,0,20,2,0.2857142857142857,0,0.0,0.0,1,0
APT-0228,2024-09-10,1,0.5555555555555554,3,1,30,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0229,2024-09-11,2,0.4444444444444444,0,0,20,1,0.2857142857142857,1,0.5,0.10526315789473684,0,0
APT-0230,2024-09-13,4,0.11111111111111116,1,1,30,0,0.2857142857142857,0,0.0,0.0,1,0
APT-0231,2024-09-16,0,0.7777777777777777,3,1,30,0,0.7857142857142857,1,1.0,0.42105263157894735,1,0
APT-0232,2024-09-16,0,1.0,0,1,30,2,0.2857142857142857,1,0.5,0.894736842105263,0,0
APT-0233,2024-09-17,1,0.6666666666666665,2,0,20,0,0.6428571428571428,0,0.0,0.0,1,1
APT-0234,2024-09-17,1,0.8888888888888888,0,1,30,0,0.14285714285714285,0,0.0,0.0,1,0
APT-0235,2024-09-21,5,0.8888888888888888,3,1,30,2,0.21428571428571427,1,0.0,0.15789473684210525,0,0
APT-0236,2024-09-23,0,0.7777777777777777,2,1,30,1,0.07142857142857142,1,1.0,0.5789473684210527,1,0
APT-0237,2024-09-23,0,0.5555555555555554,3,2,45,1,0.2857142857142857,1,0.0,1.0,1,0
APT-0238,2024-09-23,0,0.0,0,1,30,0,0.5,1,0.0,0.631578947368421,0,0
APT-0239,2024-09-24,1,0.0,1,1,30,0,0.6428571428571428,0,0.0,0.0,1,0
APT-0240,2024-09-25,2,0.2222222222222221,2,1,30,1,0.3571428571428571,1,1.0,0.894736842105263,0,0
APT-0241,2024-09-26,3,0.4444444444444444,0,2,45,0,0.42857142857142855,1,1.0,0.631578947368421,0,0
APT-0242,2024-09-26,3,0.7777777777777777,0,0,20,0,0.14285714285714285,1,1.0,0.631578947368421,1,1
APT-0243,2024-09-26,3,0.4444444444444444,0,2,45,1,0.0,1,1.0,0.2631578947368421,1,0
APT-0244,2024-09-27,4,0.0,3,1,30,0,0.6428571428571428,1,0.0,1.0,0,1
